"Longitude";"Latitude";"Elevation";"Canopy_h";"Cloud_Flag_Atm";"Night_Flag";"Terrain_Slope";"Segment_Landcover";"Segment_Watermask";"MSW_Flag";"rh10";"rh15";"rh20";"rh25";"rh30";"rh35";"rh40";"rh45";"rh50";"rh55";"rh60";"rh65";"rh70";"rh75";"rh80";"rh85";"rh90";"rh95";"layer";"path";"X";"class";"vv";"vh";"b2";"b3";"b4";"b8";"b11";"b12";"geometry"
"699";102.57516;12.126876;-20.288414;3.4028235e+38;1;1;-0.00091457402;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";699;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.575164794922, 12.1268758773804)
"700";102.57507;12.127778;-20.221979;3.4028235e+38;1;1;2.6206459e-05;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";700;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.575065612793, 12.1277780532837)
"701";102.57497;12.12868;-20.214575;3.4028235e+38;1;1;-0.00014012973;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";701;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574974060059, 12.128680229187)
"702";102.57488;12.129582;-20.23888;3.4028235e+38;1;1;-0.00048148763;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";702;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574882507324, 12.1295824050903)
"703";102.5748;12.130485;-20.26478;3.4028235e+38;1;1;0.00053414557;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";703;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574798583984, 12.1304845809937)
"704";102.5747;12.131386;-20.262228;3.4028235e+38;1;1;-0.00039761863;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";704;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574699401855, 12.1313858032227)
"705";102.57461;12.132288;-20.333118;3.4028235e+38;1;1;0.00024119006;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";705;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574607849121, 12.132287979126)
"706";102.57452;12.13319;-20.288219;3.4028235e+38;1;1;0.00036068319;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";706;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574516296387, 12.1331901550293)
"707";102.57442;12.134092;-20.30102;3.4028235e+38;1;1;-0.00011669407;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";707;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574424743652, 12.1340923309326)
"708";102.57433;12.134995;-20.296894;3.4028235e+38;1;1;-0.00022067179;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";708;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574333190918, 12.1349945068359)
"709";102.57424;12.135897;-20.328331;3.4028235e+38;1;1;0.00051212049;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";709;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574241638184, 12.1358966827393)
"710";102.57415;12.136799;-20.313898;3.4028235e+38;1;1;0.00019542714;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";710;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574150085449, 12.1367988586426)
"711";102.57406;12.137701;-20.289621;3.4028235e+38;1;1;0.00012520079;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";711;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.574058532715, 12.1377010345459)
"712";102.57397;12.138603;-20.240623;3.4028235e+38;1;1;-0.00043429551;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";712;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.57396697998, 12.1386032104492)
"713";102.57388;12.139504;-20.310131;3.4028235e+38;1;1;0.0010289919;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";713;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.573875427246, 12.1395044326782)
"714";102.57378;12.140407;-20.304188;3.4028235e+38;1;1;-0.00063068821;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";714;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.573783874512, 12.1404066085815)
"715";102.57369;12.141309;-20.232635;3.4028235e+38;1;1;0.00017812177;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";715;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.573692321777, 12.1413087844849)
"716";102.5736;12.142211;-20.262133;3.4028235e+38;1;1;0.00050712965;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";716;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.573600769043, 12.1422109603882)
"717";102.57351;12.143113;-20.274319;3.4028235e+38;1;1;-0.00066808471;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";717;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.573509216309, 12.1431131362915)
"718";102.57342;12.144015;-20.250957;3.4028235e+38;1;1;-0.00074399379;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";718;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.573417663574, 12.1440153121948)
"719";102.57333;12.144917;-20.290367;3.4028235e+38;1;1;-0.00028405129;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";719;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.57332611084, 12.1449174880981)
"720";102.57323;12.14582;-20.296432;3.4028235e+38;1;1;0.0005031483;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";720;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.573234558105, 12.1458196640015)
"721";102.57314;12.146722;-20.307156;3.4028235e+38;1;1;0.00033822402;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";721;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.573143005371, 12.1467218399048)
"722";102.57304;12.147623;-20.302055;3.4028235e+38;1;1;0.0004204587;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";722;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.573043823242, 12.1476230621338)
"723";102.57295;12.148525;-20.294628;3.4028235e+38;1;1;-0.00040971561;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";723;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572952270508, 12.1485252380371)
"724";102.57287;12.149428;-20.323244;3.4028235e+38;1;1;-5.8429549e-05;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";724;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572868347168, 12.1494283676147)
"725";102.57278;12.150331;-20.320505;3.4028235e+38;1;1;-0.00025246167;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";725;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572776794434, 12.1503305435181)
"726";102.57269;12.151232;-20.340605;3.4028235e+38;1;1;0.0010125955;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";726;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572685241699, 12.1512317657471)
"727";102.57259;12.152134;-20.299809;3.4028235e+38;1;1;0.00052033958;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";727;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572593688965, 12.1521339416504)
"728";102.5725;12.153036;-20.300314;3.4028235e+38;1;1;-0.00071679871;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";728;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.57250213623, 12.1530361175537)
"729";102.57241;12.153938;-20.322205;3.4028235e+38;1;1;-0.00045425535;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";729;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572410583496, 12.153938293457)
"730";102.57232;12.15484;-20.315821;3.4028235e+38;1;1;0.00056891545;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";730;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572319030762, 12.1548404693604)
"731";102.57223;12.155743;-20.332195;3.4028235e+38;1;1;-3.8813723e-05;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";731;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572227478027, 12.1557426452637)
"732";102.57214;12.156645;-20.311399;3.4028235e+38;1;1;0.0002420214;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";732;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572135925293, 12.156644821167)
"733";102.57204;12.157547;-20.31842;3.4028235e+38;1;1;-5.7363486e-05;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";733;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.572044372559, 12.1575469970703)
"734";102.57195;12.158448;-20.328331;3.4028235e+38;1;1;0.00038044204;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812180_ATL08_20191207123751_10940501_007_01_subsetted_gt1r_filtered.geojson";734;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.571952819824, 12.1584482192993)
