"time";"h_canopy";"ph_count";"segment_id";"landcover";"h_max_canopy";"h_te_median";"canopy_h_metrics";"extent_id";"cycle";"gt";"canopy_openness";"x_atc";"spot";"veg_ph_count";"h_min_canopy";"solar_elevation";"snowcover";"h_mean_canopy";"rgt";"gnd_ph_count";"class";"vv";"vh";"b2";"b3";"b4";"b8";"b11";"b12";"X";"Y";"rh10";"rh15";"rh20";"rh25";"rh30";"rh35";"rh40";"rh45";"rh50";"rh55";"rh60";"rh65";"rh70";"rh75";"rh80";"rh85";"rh90";"rh95";"rh98";"rh99"
"2369";2021-07-02 21:22:22.923;8.3359709;45;934028;83;8.3359709;-19.341558;"[1.4869308 2.5250874 3.4264526 3.4264526 3.4264526 4.298338  4.298338
 4.298338  4.298338  5.5334263 5.5334263 5.5334263 6.5416756 6.5416756
 6.5416756 6.5416756 7.1891603 7.1891603 7.1891603 7.1891603]";635008404305216128;12;40;1.9162143;18712390;3;42;0.55333328;-19.721292;1;4.6993446;141;3;5;-8.54515647888184;-15.2672710418701;0.0913000032305717;0.0864000022411346;0.0480000004172325;0.270599991083145;0.11514999717474;0.0401000007987022;102.606377755822;12.2253684561624;"1.4869308";"2.5250874";"3.4264526";"3.4264526";"3.4264526";"4.298338";"4.298338";"4.298338";"4.298338";"5.5334263";"5.5334263";"5.5334263";"6.5416756";"6.5416756";"6.5416756";"6.5416756";"7.1891603";"7.1891603";"7.1891603";"7.1891603"
"2370";2021-07-02 21:22:22.909;10.239155;50;934023;32;10.239155;-18.992542;"[ 1.6737728  2.138998   4.48923    4.48923    4.48923    5.5426083
  5.5426083  6.676873   6.676873   6.676873   6.676873   7.732033
  7.732033   7.732033   7.732033   8.557468   8.557468   9.096133
 10.239155  10.239155 ]";635008404305216128;12;40;2.4693043;18712296;3;44;0.73458672;-19.720812;1;6.0216808;141;6;5;-8.36732387542725;-13.6744031906128;0.090599998831749;0.0895500034093857;0.0478999987244606;0.305249989032745;0.132149994373322;0.0432000011205673;102.606461785452;12.2262084022635;"1.6737728";"2.138998";"4.48923";"4.48923";"4.48923";"5.5426083";"5.5426083";"6.676873";"6.676873";"6.676873";"6.676873";"7.732033";"7.732033";"7.732033";"7.732033";"8.557468";"8.557468";"9.096133";"10.239155";"10.239155"
"2371";2021-07-02 21:22:22.907;10.012865;45;934022;32;10.012865;-19.046085;"[1.4616623 1.4616623 2.2364845 2.2364845 2.2364845 2.9239597 4.48923
 4.48923   4.48923   4.48923   4.48923   5.679002  5.679002  6.676873
 7.732033  7.732033  7.732033  7.732033  8.557468  8.557468 ]";635008404305216128;12;40;2.4556932;18712278;3;38;0.73458672;-19.720713;1;4.6505389;141;7;5;-8.36732387542725;-13.6744031906128;0.090599998831749;0.0895500034093857;0.0478999987244606;0.305249989032745;0.132149994373322;0.0432000011205673;102.606477861739;12.2263696907833;"1.4616623";"1.4616623";"2.2364845";"2.2364845";"2.2364845";"2.9239597";"4.48923";"4.48923";"4.48923";"4.48923";"4.48923";"5.679002";"5.679002";"6.676873";"7.732033";"7.732033";"7.732033";"7.732033";"8.557468";"8.557468"
"2372";2021-07-02 21:22:22.915001;10.279953;68;934025;32;10.279953;-19.912098;"[1.4569817 2.4643478 3.4831867 3.4831867 4.524069  5.4745455 5.4745455
 5.4745455 6.583911  6.583911  6.583911  6.583911  7.568344  7.568344
 7.568344  7.568344  8.577402  8.577402  9.559551  9.559551 ]";635008404305216128;12;40;2.2891707;18712336;3;65;0.5986805;-19.720905;1;5.665987;141;3;5;-8.64375114440918;-12.9331731796265;0.092399999499321;0.0881500020623207;0.0493500009179115;0.298550009727478;0.122649997472763;0.0401000007987022;102.606425589675;12.2258445963885;"1.4569817";"2.4643478";"3.4831867";"3.4831867";"4.524069";"5.4745455";"5.4745455";"5.4745455";"6.583911";"6.583911";"6.583911";"6.583911";"7.568344";"7.568344";"7.568344";"7.568344";"8.577402";"8.577402";"9.559551";"9.559551"
"2373";2021-07-02 21:22:22.913;10.239155;56;934024;32;10.239155;-19.744143;"[ 1.6737728  2.9158096  5.0364857  5.0364857  5.0364857  5.862816
  5.862816   5.862816   6.985159   6.985159   6.985159   7.8817844
  7.8817844  7.8817844  7.8817844  8.685561   8.685561  10.023234
 10.023234  10.023234 ]";635008404305216128;12;40;2.2918117;18712320;3;55;1.0434914;-19.720905;1;6.3017955;141;1;5;-8.64375114440918;-12.9331731796265;0.092399999499321;0.0881500020623207;0.0493500009179115;0.298550009727478;0.122649997472763;0.0401000007987022;102.606440958249;12.2259988844406;"1.6737728";"2.9158096";"5.0364857";"5.0364857";"5.0364857";"5.862816";"5.862816";"5.862816";"6.985159";"6.985159";"6.985159";"7.8817844";"7.8817844";"7.8817844";"7.8817844";"8.685561";"8.685561";"10.023234";"10.023234";"10.023234"
"2374";2021-07-02 21:22:22.898001;10.725243;43;934019;87;10.725243;-18.819536;"[ 0.89575577  2.0930996   3.3776236   3.3776236   4.3119783   5.487815
  5.487815    5.487815    6.501832    6.501832    7.108488    8.176333
  8.176333    9.470354    9.470354   10.499526   10.499526   10.499526
 10.499526   10.499526  ]";635008404305216128;12;40;3.0173342;18712218;3;34;0.57644272;-19.720423;1;6.4814529;141;9;5;-7.24862718582153;-13.3552513122559;0.0908999964594841;0.0893500000238419;0.048700001090765;0.261700004339218;0.129700005054474;0.0441000014543533;102.606533068038;12.2269178079288;"0.89575577";"2.0930996";"3.3776236";"3.3776236";"4.3119783";"5.487815";"5.487815";"5.487815";"6.501832";"6.501832";"7.108488";"8.176333";"8.176333";"9.470354";"9.470354";"10.499526";"10.499526";"10.499526";"10.499526";"10.499526"
"2375";2021-07-02 21:22:22.895;12.913122;43;934018;87;12.913122;-18.819536;"[ 1.7350693  1.7350693  2.8936005  3.8287525  4.803323   5.487815
  5.487815   6.5976477  6.5976477  7.921234   7.921234   8.890512
  8.890512   8.890512   9.412588  10.930482  10.930482  10.930482
 10.930482  10.930482 ]";635008404305216128;12;40;3.1914196;18712192;3;34;0.93788528;-19.720327;1;6.7452607;141;9;5;-7.09560012817383;-12.9587125778198;0.0926999971270561;0.093350000679493;0.0495500005781651;0.273250013589859;0.132599994540215;0.044149998575449;102.6065562302;12.2271424140355;"1.7350693";"1.7350693";"2.8936005";"3.8287525";"4.803323";"5.487815";"5.487815";"6.5976477";"6.5976477";"7.921234";"7.921234";"8.890512";"8.890512";"8.890512";"9.412588";"10.930482";"10.930482";"10.930482";"10.930482";"10.930482"
"2376";2021-07-02 21:22:22.903;9.271081;52;934021;87;9.271081;-18.859444;"[1.6072998 2.8792648 2.8792648 2.8792648 3.755247  3.755247  3.755247
 4.786043  4.786043  5.679002  6.352622  6.352622  6.352622  7.8125534
 7.8125534 7.8125534 8.702881  8.702881  9.271081  9.271081 ]";635008404305216128;12;40;2.5234168;18712252;3;46;0.88111305;-19.720615;1;5.2030621;141;6;5;-7.97632360458374;-14.2704172134399;0.093299999833107;0.089199997484684;0.0504500009119511;0.275750011205673;0.130500003695488;0.0434999987483025;102.606502416849;12.2266149572538;"1.6072998";"2.8792648";"2.8792648";"2.8792648";"3.755247";"3.755247";"3.755247";"4.786043";"4.786043";"5.679002";"6.352622";"6.352622";"6.352622";"7.8125534";"7.8125534";"7.8125534";"8.702881";"8.702881";"9.271081";"9.271081"
"2377";2021-07-02 21:22:22.900999;10.499526;57;934020;87;10.725243;-18.600536;"[ 2.403139   2.403139   3.3328667  3.3328667  4.153825   4.153825
  5.422309   5.422309   6.4483757  6.4483757  7.1029577  8.344889
  8.344889   8.344889   8.344889   9.470354   9.470354   9.470354
 10.499526  10.499526 ]";635008404305216128;12;40;2.7965779;18712238;3;50;0.57644272;-19.72052;1;6.15271;141;7;5;-8.01552772521973;-13.7193269729614;0.0912500023841858;0.0875499993562698;0.047800000756979;0.286900013685226;0.128600001335144;0.0439000017940998;102.606514752595;12.2267376274123;"2.403139";"2.403139";"3.3328667";"3.3328667";"4.153825";"4.153825";"5.422309";"5.422309";"6.4483757";"6.4483757";"7.1029577";"8.344889";"8.344889";"8.344889";"8.344889";"9.470354";"9.470354";"9.470354";"10.499526";"10.499526"
"2378";2021-07-02 21:22:22.888;11.072763;53;934015;0;11.072763;-19.214916;"[ 3.6963625  3.6963625  4.5451574  4.5451574  5.6673937  6.242882
  6.242882   7.397047   7.397047   8.724126   8.724126   8.724126
  8.724126   9.714197   9.714197  10.563318  10.563318  10.563318
 11.072763  11.072763 ]";635008404305216000;12;40;2.5269194;18712140;3;49;1.7801151;-19.720045;1;7.3250995;141;4;5;-7.4516077041626;-14.141547203064;0.0927499979734421;0.0916000008583069;0.0488499999046326;0.302350014448166;0.138650000095367;0.0458500012755394;102.60660596911;12.2276134079025;"3.6963625";"3.6963625";"4.5451574";"4.5451574";"5.6673937";"6.242882";"6.242882";"7.397047";"7.397047";"8.724126";"8.724126";"8.724126";"8.724126";"9.714197";"9.714197";"10.563318";"10.563318";"10.563318";"11.072763";"11.072763"
"2379";2021-07-02 21:22:22.884001;10.563318;41;934014;0;10.563318;-19.699753;"[ 2.7331352  3.8509111  3.8509111  4.5451574  4.5451574  5.2743998
  5.2743998  6.8601665  6.8601665  6.8601665  6.8601665  7.857562
  7.857562   8.510877   9.714197   9.714197   9.714197   9.714197
 10.563318  10.563318 ]";635008404305216000;12;40;2.4766648;18712114;3;36;0.89309502;-19.719938;1;6.5467696;141;5;5;-8.6956033706665;-14.2117900848389;0.0944000035524368;0.093249998986721;0.0538499988615513;0.286549985408783;0.142399996519089;0.049600001424551;102.606630851326;12.2278484599874;"2.7331352";"3.8509111";"3.8509111";"4.5451574";"4.5451574";"5.2743998";"5.2743998";"6.8601665";"6.8601665";"6.8601665";"6.8601665";"7.857562";"7.857562";"8.510877";"9.714197";"9.714197";"9.714197";"9.714197";"10.563318";"10.563318"
"2380";2021-07-02 21:22:22.893;13.045275;47;934017;87;13.045275;-18.804352;"[ 1.7016163  2.8936005  3.8287525  4.897253   5.2560787  6.6591387
  7.921234   7.921234   8.874389   8.874389   9.884651   9.884651
  9.884651  10.930482  10.930482  10.930482  11.159246  12.913122
 12.913122  12.913122 ]";635008404305216128;12;40;3.4548082;18712176;3;41;0.93788528;-19.720236;1;7.8703728;141;6;5;-7.31851720809937;-13.3058996200562;0.0930999964475632;0.0917000025510788;0.0497500002384186;0.283300012350082;0.136899992823601;0.0441000014543533;102.606571642316;12.2272890572587;"1.7016163";"2.8936005";"3.8287525";"4.897253";"5.2560787";"6.6591387";"7.921234";"7.921234";"8.874389";"8.874389";"9.884651";"9.884651";"9.884651";"10.930482";"10.930482";"10.930482";"11.159246";"12.913122";"12.913122";"12.913122"
"2381";2021-07-02 21:22:22.889;12.295994;56;934016;0;13.045275;-18.983215;"[ 3.6963625  4.200094   5.6673937  5.6673937  5.6673937  6.6591387
  7.397047   8.458959   8.458959   8.458959   9.510957   9.510957
 10.544116  10.544116  10.544116  11.159246  11.159246  11.159246
 12.295994  12.295994 ]";635008404305216128;12;40;2.8614304;18712154;3;50;1.7016163;-19.720045;1;8.115572;141;6;5;-7.4516077041626;-14.141547203064;0.0927499979734421;0.0916000008583069;0.0488499999046326;0.302350014448166;0.138650000095367;0.0458500012755394;102.606593829616;12.2274991628385;"3.6963625";"4.200094";"5.6673937";"5.6673937";"5.6673937";"6.6591387";"7.397047";"8.458959";"8.458959";"8.458959";"9.510957";"9.510957";"10.544116";"10.544116";"10.544116";"11.159246";"11.159246";"11.159246";"12.295994";"12.295994"
"2382";2021-07-02 21:22:23.080999;4.6219234;342;934084;82;5.1864386;-19.77042;"[1.8975182 1.8975182 1.8975182 2.9065552 2.9065552 2.9065552 2.9065552
 3.8645954 3.8645954 3.8645954 3.8645954 3.8645954 3.8645954 3.8645954
 3.8645954 4.6219234 4.6219234 4.6219234 4.6219234 4.6219234]";635008404305216384;12;40;1.0320539;18713520;3;52;0.92517662;-19.726673;1;3.1265171;141;290;5;-9.12154960632324;-15.1835403442383;0.093249998986721;0.0925500020384789;0.0545499995350838;0.279399991035461;0.112300001084805;0.0400499999523163;102.605349922261;12.2152079769025;"1.8975182";"1.8975182";"1.8975182";"2.9065552";"2.9065552";"2.9065552";"2.9065552";"3.8645954";"3.8645954";"3.8645954";"3.8645954";"3.8645954";"3.8645954";"3.8645954";"3.8645954";"4.6219234";"4.6219234";"4.6219234";"4.6219234";"4.6219234"
"2383";2021-07-02 21:22:23.063999;10.070664;231;934078;109;10.070664;-19.765987;"[1.7045689 1.7045689 2.8969631 2.8969631 3.8643742 5.8969507 5.8969507
 5.8969507 5.8969507 6.8099785 6.8099785 6.8099785 6.8099785 7.551832
 7.551832  7.551832  8.912453  8.912453  9.396933  9.396933 ]";635008404305216256;12;40;2.4434028;18713396;3;41;0.94331932;-19.726097;1;5.617774;141;190;1;-6.97882461547852;-13.6816463470459;0.0895500034093857;0.0850000008940697;0.047749999910593;0.24015000462532;0.0816999971866608;0.0285000000149012;102.605461340671;12.2163154559155;"1.7045689";"1.7045689";"2.8969631";"2.8969631";"3.8643742";"5.8969507";"5.8969507";"5.8969507";"5.8969507";"6.8099785";"6.8099785";"6.8099785";"6.8099785";"7.551832";"7.551832";"7.551832";"8.912453";"8.912453";"9.396933";"9.396933"
"2384";2021-07-02 21:22:23.086;5.037178;131;934086;82;5.037178;-19.764608;"[1.6204491 1.6204491 1.6204491 1.6204491 1.6204491 1.6204491 1.6204491
 2.3707962 2.3707962 2.3707962 2.3707962 2.3707962 2.3707962 2.3707962
 2.3707962 3.585577  3.585577  4.183609  5.037178  5.037178 ]";635008404305216384;12;40;1.1297867;18713554;3;34;0.70085526;-19.726868;1;2.2026017;141;97;5;-9.08910179138184;-14.7246761322021;0.0949999988079071;0.0901999995112419;0.0586999990046024;0.265350013971329;0.134499996900558;0.0511999987065792;102.605317750691;12.2148885619683;"1.6204491";"1.6204491";"1.6204491";"1.6204491";"1.6204491";"1.6204491";"1.6204491";"2.3707962";"2.3707962";"2.3707962";"2.3707962";"2.3707962";"2.3707962";"2.3707962";"2.3707962";"3.585577";"3.585577";"4.183609";"5.037178";"5.037178"
"2385";2021-07-02 21:22:23.083;5.1864386;254;934085;82;5.1864386;-19.769352;"[1.6204491 1.6204491 1.6204491 2.558611  2.558611  2.558611  2.558611
 3.5871372 3.5871372 3.5871372 3.5871372 3.5871372 4.5364513 4.5364513
 4.5364513 4.5364513 4.5364513 4.5364513 5.1864386 5.1864386]";635008404305216384;12;40;1.1696599;18713534;3;46;0.70085526;-19.726768;1;3.0814946;141;208;5;-9.12154960632324;-15.1835403442383;0.093249998986721;0.0925500020384789;0.0545499995350838;0.279399991035461;0.112300001084805;0.0400499999523163;102.605336451709;12.21507380319;"1.6204491";"1.6204491";"1.6204491";"2.558611";"2.558611";"2.558611";"2.558611";"3.5871372";"3.5871372";"3.5871372";"3.5871372";"3.5871372";"4.5364513";"4.5364513";"4.5364513";"4.5364513";"4.5364513";"4.5364513";"5.1864386";"5.1864386"
"2386";2021-07-02 21:22:23.056;10.414324;315;934075;84;10.414324;-19.773823;"[ 1.8240929  1.8240929  2.3307495  4.545433   5.4797716  6.209876
  8.810269   8.810269   8.810269   8.810269   9.83016    9.83016
  9.83016    9.83016    9.83016    9.83016   10.414324  10.414324
 10.414324  10.414324 ]";635008404305216256;12;40;3.0772016;18713340;3;43;0.8726387;-19.725809;1;7.3957992;141;272;5;-9.38700199127197;-15.3809432983398;0.09009999781847;0.0872000008821487;0.0503499992191792;0.265650004148483;0.115199998021126;0.0414000004529953;102.605513487552;12.216829168297;"1.8240929";"1.8240929";"2.3307495";"4.545433";"5.4797716";"6.209876";"8.810269";"8.810269";"8.810269";"8.810269";"9.83016";"9.83016";"9.83016";"9.83016";"9.83016";"9.83016";"10.414324";"10.414324";"10.414324";"10.414324"
"2387";2021-07-02 21:22:23.052999;11.132468;325;934074;84;11.132468;-19.776804;"[ 0.98734665  2.3307495   3.9026413   7.254178    8.270536    8.270536
  8.270536    9.419514    9.419514    9.419514    9.419514    9.419514
 10.488104   10.488104   10.488104   10.488104   10.488104   10.488104
 10.488104   10.488104  ]";635008404305216256;12;40;2.9664993;18713318;3;41;0.51728249;-19.725714;1;7.8523469;141;284;5;-9.05539417266846;-15.4504985809326;0.090599998831749;0.0869000032544136;0.047800000756979;0.266449987888336;0.112400002777576;0.0395999997854233;102.605533126867;12.2170219560898;"0.98734665";"2.3307495";"3.9026413";"7.254178";"8.270536";"8.270536";"8.270536";"9.419514";"9.419514";"9.419514";"9.419514";"9.419514";"10.488104";"10.488104";"10.488104";"10.488104";"10.488104";"10.488104";"10.488104";"10.488104"
"2388";2021-07-02 21:22:23.061001;10.759341;325;934077;84;10.952214;-19.772243;"[ 1.6080132  1.6080132  2.5845795  3.8643742  4.819007   5.8969507
  5.8969507  5.8969507  6.8099785  6.8099785  6.8099785  7.839362
  7.839362   7.839362   8.9415245  8.9415245  9.396933   9.396933
 10.759341  10.759341 ]";635008404305216256;12;40;2.774636;18713378;3;56;0.94331932;-19.726002;1;6.1860552;141;269;5;-7.63475370407104;-13.6264572143555;0.0907000005245209;0.0877500027418137;0.0471000000834465;0.271100014448166;0.0984999984502792;0.033050000667572;102.605478889825;12.2164888507345;"1.6080132";"1.6080132";"2.5845795";"3.8643742";"4.819007";"5.8969507";"5.8969507";"5.8969507";"6.8099785";"6.8099785";"6.8099785";"7.839362";"7.839362";"7.839362";"8.9415245";"8.9415245";"9.396933";"9.396933";"10.759341";"10.759341"
"2389";2021-07-02 21:22:23.059;10.952214;339;934076;84;10.952214;-19.766655;"[ 1.9712391  1.9712391  2.3135433  3.9600182  4.819007   5.6507616
  5.6507616  6.380561   7.839362   7.839362   8.951486   8.951486
  8.951486   8.951486   9.891006   9.891006   9.891006   9.891006
 10.952214  10.952214 ]";635008404305216256;12;40;3.0616224;18713360;3;50;0.98890686;-19.725903;1;6.7070513;141;289;5;-8.46556091308594;-15.2164630889893;0.0885000005364418;0.0882000029087067;0.0470499992370605;0.273699998855591;0.104800000786781;0.0357500016689301;102.605494559718;12.2166427193466;"1.9712391";"1.9712391";"2.3135433";"3.9600182";"4.819007";"5.6507616";"5.6507616";"6.380561";"7.839362";"7.839362";"8.951486";"8.951486";"8.951486";"8.951486";"9.891006";"9.891006";"9.891006";"9.891006";"10.952214";"10.952214"
"2390";2021-07-02 21:22:23.044001;10.937061;286;934071;66;10.937061;-19.78838;"[ 1.4565296  1.4565296  2.3692017  2.3692017  5.3918715  6.7829466
  6.7829466  7.7956915  7.7956915  7.7956915  8.423048   8.423048
  9.526619   9.526619   9.526619   9.526619  10.788925  10.788925
 10.937061  10.937061 ]";635008404305216256;12;40;3.1439507;18713254;3;45;0.80001259;-19.725327;1;6.8917899;141;241;5;-8.56868171691895;-14.6738500595093;0.0894500017166138;0.0878999978303909;0.0465999990701675;0.261750012636185;0.10360000282526;0.0347499996423721;102.605591249365;12.2175937197532;"1.4565296";"1.4565296";"2.3692017";"2.3692017";"5.3918715";"6.7829466";"6.7829466";"7.7956915";"7.7956915";"7.7956915";"8.423048";"8.423048";"9.526619";"9.526619";"9.526619";"9.526619";"10.788925";"10.788925";"10.937061";"10.937061"
"2391";2021-07-02 21:22:23.042;10.203886;334;934070;66;10.203886;-19.794033;"[ 1.4565296  1.4565296  1.4565296  2.3692017  2.3692017  4.4713335
  5.3918715  6.7829466  6.7829466  6.7829466  7.7956915  8.460031
  8.460031   8.460031   9.763988   9.763988   9.763988  10.203886
 10.203886  10.203886 ]";635008404305216256;12;40;3.2685471;18713238;3;44;0.80001259;-19.725231;1;6.1408658;141;290;5;-7.78605461120605;-14.2206401824951;0.0903500020503998;0.086499996483326;0.0463499985635281;0.278299987316132;0.102049998939037;0.0333999991416931;102.605606166247;12.217741363212;"1.4565296";"1.4565296";"1.4565296";"2.3692017";"2.3692017";"4.4713335";"5.3918715";"6.7829466";"6.7829466";"6.7829466";"7.7956915";"8.460031";"8.460031";"8.460031";"9.763988";"9.763988";"9.763988";"10.203886";"10.203886";"10.203886"
"2392";2021-07-02 21:22:23.049999;11.7945;332;934073;84;11.7945;-19.780636;"[ 0.98734665  3.6981335   6.249507    7.254178    7.254178    8.270536
  8.270536    8.270536    8.270536    8.270536    9.403049    9.403049
  9.403049    9.403049   10.50013    10.50013    10.50013    11.412294
 11.412294   11.412294  ]";635008404305216256;12;40;2.6119654;18713300;3;37;0.51728249;-19.725615;1;7.9901738;141;295;5;-8.69016075134277;-14.5793581008911;0.0891000032424927;0.0898500010371208;0.0474999994039536;0.273999989032745;0.106200002133846;0.0368999987840652;102.6055501454;12.2171890226711;"0.98734665";"3.6981335";"6.249507";"7.254178";"7.254178";"8.270536";"8.270536";"8.270536";"8.270536";"8.270536";"9.403049";"9.403049";"9.403049";"9.403049";"10.50013";"10.50013";"10.50013";"11.412294";"11.412294";"11.412294"
"2393";2021-07-02 21:22:23.048;11.7945;284;934072;84;11.7945;-19.788752;"[ 1.0658932  5.0058584  6.7199383  6.7199383  6.7199383  7.7436647
  7.7436647  7.7436647  7.7436647  8.863161   9.403049   9.403049
  9.403049  10.832796  10.832796  10.832796  10.832796  10.832796
 11.7945    11.7945   ]";635008404305216256;12;40;2.5976317;18713282;3;35;0.88921928;-19.725517;1;8.1058245;141;249;5;-7.90266370773315;-14.9814748764038;0.089199997484684;0.0861499980092049;0.046900000423193;0.273849993944168;0.105599999427795;0.0355999991297722;102.605566823929;12.2173527706399;"1.0658932";"5.0058584";"6.7199383";"6.7199383";"6.7199383";"7.7436647";"7.7436647";"7.7436647";"7.7436647";"8.863161";"9.403049";"9.403049";"9.403049";"10.832796";"10.832796";"10.832796";"10.832796";"10.832796";"11.7945";"11.7945"
"2394";2021-07-02 21:22:23.033001;11.222452;350;934067;86;11.222452;-19.810078;"[ 1.5302086  4.734188   5.8288918  5.8288918  6.75659    7.847163
  7.847163   7.847163   8.800335   8.800335   8.800335   8.800335
  8.800335   9.912974   9.912974   9.912974   9.912974   9.912974
 10.291542  10.291542 ]";635008404305216256;12;40;2.4836912;18713178;3;35;0.96199036;-19.725037;1;7.5911603;141;315;5;-9.20321083068848;-14.8967447280884;0.090599998831749;0.0885000005364418;0.0480999983847141;0.281850010156631;0.0996999964118004;0.0333499982953072;102.605660430309;12.2182859485584;"1.5302086";"4.734188";"5.8288918";"5.8288918";"6.75659";"7.847163";"7.847163";"7.847163";"8.800335";"8.800335";"8.800335";"8.800335";"8.800335";"9.912974";"9.912974";"9.912974";"9.912974";"9.912974";"10.291542";"10.291542"
"2395";2021-07-02 21:22:23.031;11.222452;382;934066;86;11.222452;-19.808447;"[ 1.8663731  1.8663731  1.8663731  2.5738678  2.5738678  4.998213
  5.6034813  5.6034813  6.75659    7.847163   7.847163   8.548307
  9.907838   9.907838   9.907838   9.907838  10.64131   10.64131
 11.222452  11.222452 ]";635008404305216256;12;40;3.4578586;18713158;3;31;1.0119934;-19.724943;1;6.5643935;141;351;5;-8.99876689910889;-14.6829872131348;0.0917000025510788;0.0897499993443489;0.0500000007450581;0.269499987363815;0.107749998569489;0.0376500003039837;102.605677377363;12.2184585644349;"1.8663731";"1.8663731";"1.8663731";"2.5738678";"2.5738678";"4.998213";"5.6034813";"5.6034813";"6.75659";"7.847163";"7.847163";"8.548307";"9.907838";"9.907838";"9.907838";"9.907838";"10.64131";"10.64131";"11.222452";"11.222452"
"2396";2021-07-02 21:22:23.039;10.203886;355;934069;66;10.203886;-19.793407;"[ 1.3636208  1.3636208  1.3636208  3.7925034  3.7925034  6.600602
  6.600602   8.805608   8.805608   8.805608   8.805608   8.805608
  9.763988   9.763988   9.763988   9.763988  10.203886  10.203886
 10.203886  10.203886 ]";635008404305216256;12;40;3.223465;18713218;3;43;0.90882301;-19.725231;1;6.9473882;141;312;5;-7.59421873092651;-14.244179725647;0.0886000022292137;0.0873000025749207;0.045499999076128;0.280499994754791;0.101049996912479;0.0329999998211861;102.605624877926;12.2179274067192;"1.3636208";"1.3636208";"1.3636208";"3.7925034";"3.7925034";"6.600602";"6.600602";"8.805608";"8.805608";"8.805608";"8.805608";"8.805608";"9.763988";"9.763988";"9.763988";"9.763988";"10.203886";"10.203886";"10.203886";"10.203886"
"2397";2021-07-02 21:22:23.035999;10.200768;345;934068;66;10.200768;-19.794624;"[ 1.5302086  1.5302086  3.7925034  4.734188   5.8288918  6.730338
  7.781225   8.926074   8.926074   8.926074   8.926074   8.926074
  8.926074   8.926074   9.958634   9.958634   9.958634   9.958634
 10.200768  10.200768 ]";635008404305216256;12;40;2.7930326;18713200;3;46;0.96199036;-19.725136;1;7.1449623;141;299;5;-8.52421474456787;-14.3942356109619;0.0891000032424927;0.0868500024080276;0.0456000007688999;0.277700006961823;0.101250000298023;0.032200001180172;102.60564027065;12.2180812581393;"1.5302086";"1.5302086";"3.7925034";"4.734188";"5.8288918";"6.730338";"7.781225";"8.926074";"8.926074";"8.926074";"8.926074";"8.926074";"8.926074";"8.926074";"9.958634";"9.958634";"9.958634";"9.958634";"10.200768";"10.200768"
"2398";2021-07-02 21:22:23.021999;13.196586;342;934063;86;13.196586;-19.81637;"[ 1.450077   1.450077   1.450077   1.450077   1.6606731  3.268139
  5.424922   5.424922   6.370431   7.3141727  7.3141727  7.3141727
  8.394045   8.394045   8.394045   8.394045   9.289123   9.289123
 10.265715  10.265715 ]";635008404305216256;12;40;3.3240018;18713098;3;45;0.52910423;-19.724655;1;5.7724934;141;297;5;-8.0965576171875;-14.7724599838257;0.0913499966263771;0.089149996638298;0.0467500016093254;0.2778500020504;0.102700002491474;0.0344499982893467;102.605729994662;12.2189953901545;"1.450077";"1.450077";"1.450077";"1.450077";"1.6606731";"3.268139";"5.424922";"5.424922";"6.370431";"7.3141727";"7.3141727";"7.3141727";"8.394045";"8.394045";"8.394045";"8.394045";"9.289123";"9.289123";"10.265715";"10.265715"
"2399";2021-07-02 21:22:23.02;13.196586;269;934062;86;13.196586;-19.806044;"[ 1.4757805  1.4757805  1.6606731  3.268139   5.424922   6.4756546
  6.4756546  6.4756546  7.2999287  7.2999287  8.394045   8.394045
  8.394045   9.262119   9.262119  10.265715  11.4632635 13.196586
 13.196586  13.196586 ]";635008404305216256;12;40;3.664988;18713084;3;54;0.52910423;-19.724562;1;7.065836;141;215;5;-8.92581939697266;-14.301607131958;0.0926499962806702;0.0869000032544136;0.0502000004053116;0.277599990367889;0.0989499986171722;0.0332500003278255;102.605742610248;12.219123273638;"1.4757805";"1.4757805";"1.6606731";"3.268139";"5.424922";"6.4756546";"6.4756546";"6.4756546";"7.2999287";"7.2999287";"8.394045";"8.394045";"8.394045";"9.262119";"9.262119";"10.265715";"11.4632635";"13.196586";"13.196586";"13.196586"
"2400";2021-07-02 21:22:23.028;11.092591;385;934065;86;11.092591;-19.805584;"[ 1.8663731  1.8663731  2.5738678  3.816783   4.998213   4.998213
  5.71356    5.71356    6.975588   7.932251   7.932251   8.952001
  8.952001   8.952001   8.952001   9.689047   9.689047  10.8430395
 10.8430395 10.8430395]";635008404305216256;12;40;3.0129445;18713138;3;45;1.0119934;-19.724848;1;6.573966;141;340;5;-9.37400913238525;-14.8095178604126;0.092399999499321;0.0880500003695488;0.0493500009179115;0.263749986886978;0.108450002968311;0.0375499986112118;102.605694901239;12.2186375030479;"1.8663731";"1.8663731";"2.5738678";"3.816783";"4.998213";"4.998213";"5.71356";"5.71356";"6.975588";"7.932251";"7.932251";"8.952001";"8.952001";"8.952001";"8.952001";"9.689047";"9.689047";"10.8430395";"10.8430395";"10.8430395"
